Disease_Name,Day,Topic,Word,Weight
NSTEMI,1,Topic_2,门冬胰岛素注射液(特充),0.005362451
NSTEMI,1,Topic_2,心内高压注射器,0.0051763374
NSTEMI,1,Topic_2,DSA(冠脉造影),0.004876509
NSTEMI,1,Topic_2,低流量给氧,0.004853295
NSTEMI,1,Topic_2,氨氯地平片,0.004746484
NSTEMI,1,Topic_2,BD胰岛素注射笔针头(31G*5mm),0.004657059
NSTEMI,1,Topic_2,遥测心电监护,0.0046115825
NSTEMI,1,Topic_2,盐酸伊伐布雷定片,0.004290454
NSTEMI,1,Topic_2,常规心电图检查(三通道、十二通道加收),0.004266077
NSTEMI,1,Topic_2,肝素钠注射液,0.0040926537
NSTEMI,1,Topic_2,人血白蛋白,0.0038773648
NSTEMI,1,Topic_2,硫酸氢氯吡格雷片,0.0038003556
NSTEMI,1,Topic_2,痰细菌培养（含真菌,0.0037755147
NSTEMI,1,Topic_2,血脂四项,0.0032729888
NSTEMI,1,Topic_2,葡萄糖酸钙注射液,0.0031892613
NSTEMI,1,Topic_2,盐酸曲美他嗪缓释片,0.003151146
NSTEMI,1,Topic_2,注射用泮托拉唑,0.0030428844
NSTEMI,1,Topic_2,*拔除动脉鞘管,0.0029212432
NSTEMI,1,Topic_2,注射用艾司奥美拉唑钠,0.002810043
NSTEMI,1,Topic_2,去乙酰毛花苷注射液,0.0026679693
NSTEMI,1,Topic_2,尼可地尔片,0.0025453656
NSTEMI,1,Topic_2,依诺肝素钠注射液,0.0025039956
NSTEMI,1,Topic_2,抗核抗体ANA,0.002364043
NSTEMI,1,Topic_2,心脏彩超：三维心脏彩超及心功能测定,0.0023311996
NSTEMI,1,Topic_2,多烯磷脂酰胆碱胶囊,0.002315773
NSTEMI,1,Topic_2,血气分析+离子四项,0.0023036473
NSTEMI,1,Topic_2,痰细菌培养（普通+嗜血）,0.002281541
NSTEMI,1,Topic_2,动态心电图,0.0022322503
NSTEMI,1,Topic_2,卧床休息,0.0021951927
NSTEMI,1,Topic_2,比索洛尔片,0.0021527843
NSTEMI,1,Topic_2,复方甲氧那,0.002137821
NSTEMI,1,Topic_2,非布司他片,0.0020544832
NSTEMI,1,Topic_2,布地奈德混悬液,0.0020249276
NSTEMI,1,Topic_2,氯雷他定片,0.001981283
NSTEMI,1,Topic_2,ABO+RH血型,0.0019531664
NSTEMI,1,Topic_2,甲功三项,0.0018552677
NSTEMI,1,Topic_2,肝功五项,0.0018486307
NSTEMI,1,Topic_2,常规心电附加[十八导联加收]18元,0.0018166419
NSTEMI,1,Topic_2,地塞米松注射液,0.001777565
NSTEMI,1,Topic_2,硝苯地平控释片,0.0017460114
NSTEMI,1,Topic_2,血管彩超：颈、椎动脉+锁骨下动脉,0.0017364763
NSTEMI,1,Topic_2,西洛他唑胶囊,0.0017061714
NSTEMI,1,Topic_2,尿毒清颗粒,0.0016742806
NSTEMI,1,Topic_2,单硝酸异山梨酯缓释胶囊,0.0016306627
NSTEMI,1,Topic_2,糖化血红蛋白,0.0016096478
NSTEMI,1,Topic_2,缬沙坦氨氯地平片(I),0.0015980368
NSTEMI,1,Topic_2,注射用头孢哌酮舒巴坦,0.001586498
NSTEMI,1,Topic_2,非洛地平缓释片,0.0015861718
NSTEMI,1,Topic_2,吗啡注射液,0.0015692173
NSTEMI,1,Topic_2,抗双链DNA抗体ds-DNA,0.0015368545
NSTEMI,1,Topic_2,血栓抽吸术,0.0015190734
NSTEMI,1,Topic_2,人促红素注射液,0.0015080855
NSTEMI,1,Topic_2,大便常规+隐血(体液),0.0014137666
NSTEMI,1,Topic_2,双歧杆菌乳杆菌三联活菌片,0.0014094565
NSTEMI,1,Topic_2,日常生活能力评定,0.0013596257
NSTEMI,1,Topic_2,艾普拉唑肠溶片,0.001359395
NSTEMI,1,Topic_2,24小时尿蛋白U-TP,0.0013320303
NSTEMI,1,Topic_2,谷丙转氨酶ALT,0.0013253075
NSTEMI,1,Topic_2,艾司奥美拉唑镁肠溶片,0.0012842264
NSTEMI,1,Topic_2,缺铁四项,0.0012773444
NSTEMI,1,Topic_2,地高辛片,0.0012652467
NSTEMI,1,Topic_2,乳酸LAC,0.0012466877
NSTEMI,1,Topic_2,血气+离子+乳酸*2,0.0012346822
NSTEMI,1,Topic_2,eGFR(血肌酐),0.0012275653
NSTEMI,1,Topic_2,凝血四项,0.001220767
NSTEMI,1,Topic_2,卡托普利片,0.0012122656
NSTEMI,1,Topic_2,低盐低脂饮食,0.0012021
NSTEMI,1,Topic_2,雷贝拉唑钠肠溶片,0.0011906913
NSTEMI,1,Topic_2,心脏彩超：三维心脏彩超及左心功能测定,0.0011642417
NSTEMI,1,Topic_2,免疫功能六项,0.0011628103
NSTEMI,1,Topic_2,利格列汀片,0.0011557018
NSTEMI,1,Topic_2,尿道口护理,0.0011555495
NSTEMI,1,Topic_2,浓氯化钠注射液,0.0011553307
NSTEMI,1,Topic_2,动态心电图+心率变异性分析,0.0011303873
NSTEMI,1,Topic_2,注射用瑞芬太尼,0.0011147973
NSTEMI,1,Topic_2,达比加群酯胶囊,0.0011111511
NSTEMI,1,Topic_2,CT胸部平扫+HRCT(高分辨CT),0.0010713388
NSTEMI,1,Topic_2,双氯芬酸钠缓释片,0.0010569176
NSTEMI,1,Topic_2,药物支架,0.0010521747
NSTEMI,1,Topic_2,降钙素原,0.001044309
NSTEMI,1,Topic_2,利伐沙班片,0.0010342333
NSTEMI,1,Topic_2,吸入用乙酰半胱氨酸溶液,0.0010224659
NSTEMI,1,Topic_2,CT颅脑平扫,0.0010224658
NSTEMI,1,Topic_2,甲氧氯普胺注射液,0.0010222623
NSTEMI,1,Topic_2,GM试验(曲霉菌抗原),0.0010160799
NSTEMI,1,Topic_2,碘克沙醇注射液,0.0009857625
NSTEMI,1,Topic_2,乌拉地尔注射液,0.0009851559
NSTEMI,1,Topic_2,*真菌D葡聚糖,0.0009650675
NSTEMI,1,Topic_2,厄贝沙坦片,0.0009570076
NSTEMI,1,Topic_2,复方α-酮酸片,0.00095485116
NSTEMI,1,Topic_2,培哚普利氨氯地平片,0.0009519372
NSTEMI,1,Topic_2,酒石酸美托洛尔片,0.00095193705
NSTEMI,1,Topic_2,地塞米松磷酸钠注射液,0.00095193705
NSTEMI,1,Topic_2,去甲肾上腺素注射液,0.0009509314
NSTEMI,1,Topic_2,谷草转氨酶AST,0.0009377295
NSTEMI,1,Topic_2,那屈肝素钙注射液,0.00093006296
NSTEMI,1,Topic_2,注射用谷胱甘肽,0.00091026153
NSTEMI,1,Topic_2,多巴酚丁胺注射液,0.00090894755
NSTEMI,1,Topic_2,阿卡波糖片,0.00090743933
NSTEMI,1,Topic_2,氯化钾注射液,0.0008881244
NSTEMI,1,Topic_2,注射用艾普拉唑,0.0008805904
NSTEMI,1,Topic_2,二甲双胍维格列汀片,0.0008662391
NSTEMI,1,Topic_2,地西泮注射液,0.0008662387
NSTEMI,1,Topic_2,盐酸特拉唑嗪胶囊,0.0008634635
NSTEMI,1,Topic_2,德谷胰岛素注射液,0.00086346344
NSTEMI,1,Topic_2,血管炎五项,0.0008515897
NSTEMI,1,Topic_2,大便隐血,0.00083323696
NSTEMI,1,Topic_2,注射用环磷腺苷,0.0008332369
NSTEMI,1,Topic_2,碳酸钙片,0.0008304819
NSTEMI,1,Topic_2,氟比洛芬凝胶贴膏,0.00082120445
NSTEMI,1,Topic_2,奥美拉唑肠溶胶囊,0.00082120445
NSTEMI,1,Topic_2,利多卡因注射液,0.0008182701
NSTEMI,1,Topic_2,布洛芬缓释胶囊,0.00080593635
NSTEMI,1,Topic_2,盐酸右美托咪定注射液,0.0008030914
NSTEMI,1,Topic_2,跌倒,0.0007846064
NSTEMI,1,Topic_2,阿利沙坦酯片,0.00078205473
NSTEMI,1,Topic_2,唑吡坦片,0.0007716523
NSTEMI,1,Topic_2,丙泊酚乳状注射液,0.00075472164
NSTEMI,1,Topic_2,曲马多缓释片,0.0007547214
NSTEMI,1,Topic_2,痰真菌培养,0.00075472123
NSTEMI,1,Topic_2,电解质四项+白蛋白ALB,0.0007540505
NSTEMI,1,Topic_2,无创辅助通气,0.0007517033
NSTEMI,1,Topic_2,抗凝血用枸橼酸钠溶液,0.00075170305
NSTEMI,1,Topic_2,血液滤过置换基础液,0.00075170305
NSTEMI,1,Topic_2,麻醉中监测(7项以内),0.0007517029
NSTEMI,1,Topic_2,单硝酸异山梨酯缓释片,0.0007382054
NSTEMI,1,Topic_2,左甲状腺素钠片,0.00072743226
NSTEMI,1,Topic_2,腹膜透析换液,0.000727432
NSTEMI,1,Topic_2,甲状腺抗体二项,0.0007266258
NSTEMI,1,Topic_2,替罗非班注射液,0.0007244674
NSTEMI,1,Topic_2,肠内营养混悬液,0.00070979766
NSTEMI,1,Topic_2,盐酸坦索罗辛缓释胶囊,0.00070979755
NSTEMI,1,Topic_2,DSA(冠脉内超声),0.00070756825
NSTEMI,1,Topic_2,戊肝抗体二项,0.00070375955
NSTEMI,1,Topic_2,曲马多注射液,0.00070269755
NSTEMI,1,Topic_2,行床旁CRRT,0.0006978975
NSTEMI,1,Topic_2,血管彩超：双肾动脉及腹主动脉,0.00068978703
NSTEMI,1,Topic_2,左西孟旦注射液,0.0006756435
NSTEMI,1,Topic_2,尿素氮BUN,0.0006756434
NSTEMI,1,Topic_2,谷赖胰岛素注射液,0.00066954014
NSTEMI,1,Topic_2,骨化三醇胶丸,0.00066954014
NSTEMI,1,Topic_2,多磺酸粘多糖乳膏,0.00066918775
NSTEMI,1,Topic_2,盐酸莫西沙星氯化钠注射液,0.0006648886
NSTEMI,1,Topic_2,痰涂片找抗酸杆菌,0.0006457242
NSTEMI,1,Topic_2,营养风险筛查,0.0006378051
NSTEMI,1,Topic_2,莫沙必利片(快力),0.000628983
NSTEMI,1,Topic_2,琥珀酸亚铁片,0.00062898296
NSTEMI,1,Topic_2,甲肝抗体IgM,0.00062868453
NSTEMI,1,Topic_2,赖脯胰岛素注射液,0.0006279596
NSTEMI,1,Topic_2,缺铁三项,0.0006277201
NSTEMI,1,Topic_2,血沉ESR,0.00061228295
NSTEMI,1,Topic_2,氨茶碱注射液,0.0006050969
NSTEMI,1,Topic_2,灭菌注射用水,0.00059375516
NSTEMI,1,Topic_2,复方甘草酸苷片,0.0005836305
NSTEMI,1,Topic_2,洛索洛芬钠片,0.00057549274
NSTEMI,1,Topic_2,狼疮抗凝物筛查+确认试验,0.00056678755
NSTEMI,1,Topic_2,低盐低脂低嘌呤饮食,0.00055138045
NSTEMI,1,Topic_2,甲钴胺注射液,0.0005513804
NSTEMI,1,Topic_2,铂铬合金依维莫司洗脱冠状动脉支架系统(H7493925128270美国波士顿科学公司),0.00055138033
NSTEMI,1,Topic_2,血气+离子+乳酸,0.0005513803
NSTEMI,1,Topic_2,注射用生长抑素,0.0005513802
NSTEMI,1,Topic_2,血栓四项(TAT,0.0005513798
NSTEMI,1,Topic_2,复方氨基酸注射液(15AA),0.0005513797
NSTEMI,1,Topic_2,注射用奥美拉唑钠(静滴),0.000551379
NSTEMI,1,Topic_2,乳酸+血气分析+离子四项,0.0005513782
NSTEMI,1,Topic_2,送DSA室行CAG术,0.00054346473
NSTEMI,1,Topic_2,爱立敷粘性敷料(12.5*12.5苏州施乐辉),0.0005434646
NSTEMI,1,Topic_2,醋酸泼尼松片,0.0005243837
NSTEMI,1,Topic_2,磷酸铝凝胶,0.0005170842
NSTEMI,1,Topic_2,注射用还原型谷胱甘肽,0.0005126216
NSTEMI,1,Topic_2,异丙肾上腺素注射液,0.0005081329
NSTEMI,1,Topic_2,硝苯地平片,0.00050813286
NSTEMI,1,Topic_2,枸橼酸莫沙必利片,0.0005081325
NSTEMI,1,Topic_2,维生素D(25羟）,0.00050813216
NSTEMI,1,Topic_2,沙格列汀片,0.0005070416
NSTEMI,1,Topic_2,TORCH五项IgM,0.0005065618
NSTEMI,1,Topic_2,糖尿病饮食,0.000490238
NSTEMI,1,Topic_2,酮替芬片,0.00047400093
NSTEMI,1,Topic_2,门冬胰岛素30注射液(笔芯),0.00047400064
NSTEMI,1,Topic_2,氟康唑片,0.00047400038
NSTEMI,1,Topic_2,2ml,0.0004740001
NSTEMI,1,Topic_2,格列齐特缓释片,0.00047399985
NSTEMI,1,Topic_2,注射用厄他培南,0.00047399965
NSTEMI,1,Topic_2,咪达唑仑注射液,0.0004739995
NSTEMI,1,Topic_2,氯沙坦钾片,0.000471976
NSTEMI,1,Topic_2,免疫性溶血筛查三项,0.0004693874
NSTEMI,1,Topic_2,胺碘酮片,0.0004693874
NSTEMI,1,Topic_2,呼吸机辅助呼吸,0.0004693873
NSTEMI,1,Topic_2,磷脂抗体四项,0.00046669407
NSTEMI,1,Topic_2,拔除右桡动脉鞘管,0.00046669334
NSTEMI,1,Topic_2,彩超：腹腔腹膜后,0.00046668612
NSTEMI,1,Topic_2,血气分析+乳酸,0.0004666856
NSTEMI,1,Topic_2,丙泊酚中,0.00046668467
NSTEMI,1,Topic_2,心电图检查加收(床旁检查),0.00046668158
NSTEMI,1,Topic_2,后扩球囊(41325150湖南埃普特),0.00046666732
NSTEMI,1,Topic_2,莫匹罗星软膏,0.00044264583
NSTEMI,1,Topic_2,冠脉扩张球囊(RyujinPlus各规格日本泰尔茂),0.00043602934
NSTEMI,1,Topic_2,冠脉扩张球囊(MIMITREK直径1.2mm长度：6,0.00043602922
NSTEMI,1,Topic_2,药物洗脱冠脉支架系统CoronaryStentSystem(RSINT27518X爱尔兰美敦力),0.0004274803
NSTEMI,1,Topic_2,肠内营养液配置,0.00042747983
NSTEMI,1,Topic_2,全血EB+巨细胞病毒DNA,0.00042574015
NSTEMI,1,Topic_2,凝血酶原时间PT,0.00042574003
NSTEMI,1,Topic_2,胸水培养（细菌+真菌）,0.00042563313
NSTEMI,1,Topic_2,胸水腺苷脱氨酶ADA,0.0004256325
NSTEMI,1,Topic_2,恩替卡韦片,0.0004212946
NSTEMI,1,Topic_2,彩超：心包积液检查,0.00041913573
NSTEMI,1,Topic_2,注射用磷酸肌酸钠,0.00041766668
NSTEMI,1,Topic_2,药物洗脱冠脉支架系统CoronaryStentSystem(RSINT30022X爱尔兰美敦力),0.0003937907
NSTEMI,1,Topic_2,同型半胱氨酸HCY,0.00039379066
NSTEMI,1,Topic_2,门冬胰岛素30注射液(特充),0.00039379057
NSTEMI,1,Topic_2,全血细胞计数+hsCRP,0.00039379002
NSTEMI,1,Topic_2,美托洛尔注射液,0.0003937893
NSTEMI,1,Topic_2,双歧杆菌三联活菌肠溶胶囊,0.0003910139
NSTEMI,1,Topic_2,血管彩超：颈、椎、锁骨下动脉,0.000384831
NSTEMI,1,Topic_2,D-二聚体定量D-D[血液室],0.00038091367
NSTEMI,1,Topic_2,后扩球囊(41300150湖南埃普特),0.00038091352
NSTEMI,1,Topic_2,甲胎蛋白AFP,0.00038091347
NSTEMI,1,Topic_2,肾上腺素注射液,0.00038091323
NSTEMI,1,Topic_2,吸入用硫酸沙丁胺醇溶液,0.00037775162
NSTEMI,1,Topic_2,多糖铁复合物胶囊,0.00037775154
NSTEMI,1,Topic_2,桉柠蒎肠溶软胶囊,0.0003690785
NSTEMI,1,Topic_2,MR颅脑平扫(1.5T),0.00036719284
NSTEMI,1,Topic_2,吲哚美辛巴布膏,0.00036719255
NSTEMI,1,Topic_2,地特胰岛素注射液(特充),0.00036498092
NSTEMI,1,Topic_2,复方氨基酸注射液(9AA),0.00035675574
NSTEMI,1,Topic_2,注射用青霉素钠,0.00035023666
NSTEMI,1,Topic_2,注射用哌拉西林钠他唑巴坦钠(8:1),0.0003502366
NSTEMI,1,Topic_2,雾化吸入2,0.0003502365
NSTEMI,1,Topic_2,丙肝抗体定量,0.0003502365
NSTEMI,1,Topic_2,尿早期肾损伤四项,0.0003502365
NSTEMI,1,Topic_2,转入ccu,0.00035023555
NSTEMI,1,Topic_2,维生素B1片,0.0003436028
NSTEMI,1,Topic_2,随机尿二项,0.00032392063
NSTEMI,1,Topic_2,拟行冠脉造影术,0.00031391653
NSTEMI,1,Topic_2,CT颅脑平扫(横断),0.00031391607
NSTEMI,1,Topic_2,大便隐血(体液),0.00031391595
NSTEMI,1,Topic_2,肠内营养粉剂（TP）,0.0003139158
NSTEMI,1,Topic_2,彩超：肾上腺,0.00030317128
NSTEMI,1,Topic_2,常规心电图检查（十八导联加收）,0.00029487483
NSTEMI,1,Topic_2,莫西沙星注射液,0.00029487387
NSTEMI,1,Topic_2,彩超：腹水定位,0.00028992625
NSTEMI,1,Topic_2,血气分析+离子四项+乳酸,0.00028992616
NSTEMI,1,Topic_2,厄贝沙坦氢氯噻嗪片,0.00028992616
NSTEMI,1,Topic_2,肾功六项,0.00028992616
NSTEMI,1,Topic_2,MR颅脑平扫（3.0T）,0.00026938817
NSTEMI,1,Topic_2,孟鲁司特钠片,0.00026938814
NSTEMI,1,Topic_2,CT全腹部平扫(上腹+下腹+盆腔),0.00026938785
NSTEMI,1,Topic_2,华法林钠片,0.00026938764
NSTEMI,1,Topic_2,苯溴马隆片,0.0002693876
NSTEMI,1,Topic_2,联苯苄唑乳膏,0.00026153284
NSTEMI,1,Topic_2,尿酸UA(透后),0.0002615328
NSTEMI,1,Topic_2,尿素氮BUN(透后),0.0002615326
NSTEMI,1,Topic_2,碘帕醇注射液,0.00026153258
NSTEMI,1,Topic_2,送DSA室行冠脉造影术,0.00026153255
NSTEMI,1,Topic_2,丙硫氧嘧啶片,0.0002428395
NSTEMI,1,Topic_2,奥氮平片,0.0002428395
NSTEMI,1,Topic_2,注射用亚胺培南西司他丁钠,0.0002428386
NSTEMI,1,Topic_2,甘精胰岛素执行12单位,0.00022394591
NSTEMI,1,Topic_2,γ谷氨酰基转移酶GGT,0.0002239457
NSTEMI,1,Topic_2,高灵敏丙肝RNA定量,0.0002239454
NSTEMI,1,Topic_2,洼田饮水试验,0.00022394524
NSTEMI,1,Topic_2,阿利西尤单抗75mg皮下注射,0.00022394517
NSTEMI,1,Topic_2,CT胸部平扫＋肺动脉CTA,0.0002239451
NSTEMI,1,Topic_2,14：00执行,0.00022394507
NSTEMI,1,Topic_2,1支q1h,0.00022394495
NSTEMI,1,Topic_2,16：00执行,0.00022394491
NSTEMI,1,Topic_2,丙型肝炎基因分型[外],0.00022394491
NSTEMI,1,Topic_2,葡醛内酯片,0.00022394459
NSTEMI,1,Topic_2,外斐试验,0.00022394449
NSTEMI,1,Topic_2,普萘洛尔片,0.00022394444
NSTEMI,1,Topic_2,MR颅脑平扫+增强（3.0T）,0.00022394434
NSTEMI,1,Topic_2,输O+红悬液2U,0.00022394415
NSTEMI,1,Topic_2,肌红蛋白Myo,0.000223944
NSTEMI,1,Topic_2,输注去白细胞悬浮红细胞2U,0.000223944
NSTEMI,1,Topic_2,生物可吸收冠状动脉雷帕霉素洗脱支架系统(LPS3015北京乐普),0.00022394393
NSTEMI,1,Topic_2,低盐低脂无碘饮食,0.00022394373
NSTEMI,1,Topic_2,CT胸部平扫,0.00022394372
NSTEMI,1,Topic_2,吸入用异丙托溴铵溶液,0.0002239434
NSTEMI,1,Topic_2,按血压调控速度,0.00022394328
NSTEMI,1,Topic_2,加压包扎6小时,0.00022394325
NSTEMI,1,Topic_2,血清蛋白电泳,0.00022394248
NSTEMI,1,Topic_2,经皮冠状动脉腔内成形术(PTCA),0.0002239424
NSTEMI,1,Topic_2,速度3.5ml,0.00022394226
NSTEMI,1,Topic_2,16:10开始CRRT,0.00022394225
NSTEMI,1,Topic_2,CT肾上腺平扫＋增强,0.00022394204
NSTEMI,1,Topic_2,注射依洛尤单抗140mg皮下,0.00022394197
NSTEMI,1,Topic_2,延迟1h放气,0.00022394191
NSTEMI,1,Topic_2,每小时测一次血糖，小于13.9mmol,0.00022394184
NSTEMI,1,Topic_2,生物可吸收冠状动脉雷帕霉素洗脱支架系统(LPS2724北京乐普),0.00022394182
NSTEMI,1,Topic_2,涎液化糖链抗原KL-6[外],0.00022394175
NSTEMI,1,Topic_2,输注去白细胞红悬液4U,0.00022394158
NSTEMI,1,Topic_2,头孢克肟颗粒,0.00022394149
NSTEMI,1,Topic_2,糠酸莫米松乳膏,0.00022394139
NSTEMI,1,Topic_2,全血EB病毒DNA,0.00022394101
NSTEMI,1,Topic_2,生物可吸收冠状动脉雷帕霉素洗脱支架系统(LPS2712北京乐普),0.00022394065
NSTEMI,1,Topic_2,枸橼酸钾缓释片,0.00022393992
NSTEMI,1,Topic_2,MR脑功能成像(DWI)(3.0T),0.00022393977
NSTEMI,1,Topic_2,拔除左侧动脉压力监测管,0.00022393953
NSTEMI,1,Topic_2,动态血压监测,0.00022393948
NSTEMI,1,Topic_2,重组人脑利钠肽负荷量10.5ml,0.00022393945
NSTEMI,1,Topic_2,丙戊酸钠缓释片,0.00022393916
NSTEMI,1,Topic_2,24小时尿蛋白电泳[外],0.00022393916
NSTEMI,1,Topic_2,每小时1次测血糖,0.00022393916
NSTEMI,1,Topic_2,2片qh,0.00022393909
NSTEMI,1,Topic_2,注射用甲泼尼龙,0.000223939
NSTEMI,1,Topic_2,转至24床,0.00022393893
NSTEMI,1,Topic_2,使用PCSK9抑制剂1支（治病）,0.00022393855
NSTEMI,1,Topic_2,关节彩超：右侧膝关节,0.00022393835
NSTEMI,1,Topic_2,胆碱脂酶CHE,0.00022393792
NSTEMI,1,Topic_2,*PNH检测（红细胞+白细胞CD59）,0.00022393762
NSTEMI,1,Topic_2,切割球囊系统(2.5×15北京乐普),0.00022393742
NSTEMI,1,Topic_2,右侧腕关节伸直制动,0.00022393704
NSTEMI,1,Topic_2,MR心脏平扫套餐3.0T,0.00022393685
NSTEMI,1,Topic_2,后扩球囊(41275150湖南埃普特),0.00022393663
NSTEMI,1,Topic_2,拟行CAG+PCI,0.0002239366
NSTEMI,1,Topic_2,舒普深执行1次,0.00022393651
NSTEMI,1,Topic_2,复方硫酸亚铁叶酸片,0.0002239362
NSTEMI,1,Topic_2,输注同型红悬液1.5U,0.00022393609
NSTEMI,1,Topic_2,肥达试验,0.00022393602
NSTEMI,1,Topic_2,血浆EB病毒DNA,0.00022393574
NSTEMI,1,Topic_2,气垫床,0.00022393558
NSTEMI,1,Topic_2,pANCA+cANCA定量[外],0.00022393536
NSTEMI,1,Topic_2,每周三、六执行,0.00022393512
NSTEMI,1,Topic_2,复合维生素B片,0.00019155638
NSTEMI,1,Topic_2,至血透室行CRRT,0.0001915558
NSTEMI,1,Topic_2,使用导丝一条,0.00019155571
NSTEMI,1,Topic_2,转26床,0.0001915557
NSTEMI,1,Topic_2,血清单纯疱疹病毒II型DNA,0.00019155542
NSTEMI,1,Topic_2,营养综合评定,0.00019155542
NSTEMI,1,Topic_2,替米沙坦片,0.00019155533
NSTEMI,1,Topic_2,药物涂层支架系统(雷帕霉素)(RDESII-2519山东吉威),0.0001915552
NSTEMI,1,Topic_2,行CAG+PCI术,0.00019155501
NSTEMI,1,Topic_2,今晚10点开始执行,0.000191555
NSTEMI,1,Topic_2,注射用那屈肝素钙,0.00019155492
NSTEMI,1,Topic_2,甲功五项,0.0001915549
NSTEMI,1,Topic_2,每1-2小时发药1片,0.00019155478
NSTEMI,1,Topic_2,冠状动脉造影术(介入治疗前常规检查按50%计收),0.00019155441
NSTEMI,1,Topic_2,曲安奈德益康唑乳膏,0.0001915542
NSTEMI,1,Topic_2,封闭式吸痰管[14FR12FR台湾太平洋][限气管切开护理],0.00019155412
NSTEMI,1,Topic_2,枸橼酸舒芬太尼注射液,0.00019155408
NSTEMI,1,Topic_2,DR胸部(心脏)三位片(正侧斜)*(1),0.00019155405
NSTEMI,1,Topic_2,后扩球囊(41275120湖南埃普特),0.0001915539
NSTEMI,1,Topic_2,硝酸甘油片1片舌下含服,0.00019155385
NSTEMI,1,Topic_2,后扩球囊(41250120湖南埃普特),0.00019155371
NSTEMI,1,Topic_2,硝酸异山梨酯片,0.00019155357
NSTEMI,1,Topic_2,止血绷带包扎6小时,0.00019155354
NSTEMI,1,Topic_2,使用血管闭合器一个,0.00019155342
NSTEMI,1,Topic_2,术侧加压包扎12h,0.00019155335
NSTEMI,1,Topic_2,15mlBID,0.00019155313
NSTEMI,1,Topic_2,氨溴索分散片,0.00019155303
NSTEMI,1,Topic_2,呋塞米执行10mg静注,0.00019155297
NSTEMI,1,Topic_2,昨日自行注射PCSK9抑制剂210mg,0.00019155296
NSTEMI,1,Topic_2,熊去氧胆酸胶囊,0.00019155284
NSTEMI,1,Topic_2,曲美布汀片,0.00019155274
NSTEMI,1,Topic_2,颅内多普勒超声(TCD)发泡检查,0.0001915527
NSTEMI,1,Topic_2,使用血管闭合系统（服务价格1500-2500元的临床诊疗项目）,0.00019155267
NSTEMI,1,Topic_2,复方消化酶胶囊,0.00019155262
NSTEMI,1,Topic_2,马来酸依那普利叶酸片,0.00019155256
NSTEMI,1,Topic_2,心排血量测定,0.00019155248
NSTEMI,1,Topic_2,观察肱动脉搏动,0.00019155233
NSTEMI,1,Topic_2,腹膜透析液G1.5%,0.00019155223
NSTEMI,1,Topic_2,双环醇片,0.00019155206
NSTEMI,1,Topic_2,尿酸UA,0.00019155185
NSTEMI,1,Topic_2,拟行CAG+PCI术,0.00019155175
NSTEMI,1,Topic_2,乙肝四项定量（无乙肝表面抗原）,0.00019155168
NSTEMI,1,Topic_2,送DSA室行急诊CAG+PCI术,0.00019155147
NSTEMI,1,Topic_2,腹膜透析液G2.5%,0.00019155146
NSTEMI,1,Topic_2,防自杀,0.00019155134
NSTEMI,1,Topic_2,肠内营养粉剂(整蛋白型),0.00019155131
NSTEMI,1,Topic_2,5%葡萄糖组液胰岛素改为2U,0.00019155125
NSTEMI,1,Topic_2,新活素组液负荷剂量首次静推6ml,0.00019155124
NSTEMI,1,Topic_2,钴基合金雷帕霉素洗脱支架系统(LPRPC252925*29北京乐普),0.0001915512
NSTEMI,1,Topic_2,注射用哌拉西林钠他唑巴坦钠,0.00019155112
NSTEMI,1,Topic_2,磷酸西格列汀片,0.00019155107
NSTEMI,1,Topic_2,100ML,0.00019155069
NSTEMI,1,Topic_2,营养液中加止泻米糊5g,0.00019155059
NSTEMI,1,Topic_2,红霉素眼膏,0.00019155044
NSTEMI,1,Topic_2,左氧氟沙星滴眼液,0.00019155037
NSTEMI,1,Topic_2,醒脑静注射液,0.00019155037
NSTEMI,1,Topic_2,氨溴索片,0.00019155025
NSTEMI,1,Topic_2,利可君片,0.00019155019
NSTEMI,1,Topic_2,10%葡萄糖组液胰岛素改为6U,0.00019155019
NSTEMI,1,Topic_2,放气1ml,0.00019155012
NSTEMI,1,Topic_2,床边心电图,0.0001915501
NSTEMI,1,Topic_2,CT颅脑平扫(螺旋),0.00019155006
NSTEMI,1,Topic_2,匀浆膳营养粉50g冲250ml鼻饲,0.00019155003
NSTEMI,1,Topic_2,精蛋白锌重组赖脯胰岛素混和注射液(25),0.0001915498
NSTEMI,1,Topic_2,转入心内普通病房,0.00019154977
NSTEMI,1,Topic_2,培哚普利吲达帕胺片,0.0001915497
NSTEMI,1,Topic_2,术侧伸直制动6-12h,0.00019154968
NSTEMI,1,Topic_2,乙肝五项定性,0.00019154965
NSTEMI,1,Topic_2,每周五打,0.00019154958
NSTEMI,1,Topic_2,CT颅脑平扫＋三维成像,0.00019154955
NSTEMI,1,Topic_2,今早门冬胰岛素已执行10单位,0.00019154952
NSTEMI,1,Topic_2,伊托必利片,0.00019154901
NSTEMI,1,Topic_2,胰岛素后2h执行,0.00019154865
NSTEMI,1,Topic_2,自服比索洛尔1片,0.00019154846
NSTEMI,1,Topic_2,按急诊PCI常规护理,0.00019154824
NSTEMI,1,Topic_2,眼底检查(直接眼底镜法),0.00019154808
NSTEMI,1,Topic_2,拟至DSA室行冠脉造影术,0.0001661023
NSTEMI,1,Topic_2,血清免疫固定电泳(IgG+A+M),0.0001661023
